lat,lon,vader_compound,
45.433595,12.340124,-16,
45.433595,12.340124,-16,
45.433595,12.340124,-16,
45.433595,12.340124,-16,
45.433595,12.340124,-16,
45.433595,12.340124,-16,
45.433595,12.340124,-16,
45.433595,12.340124,-16,
45.433595,12.340124,-16,
45.433595,12.340124,-16,
45.434177,12.338376,-16,
45.434177,12.338376,-16,
45.435623,12.329792,-16,
45.433818,12.339492,-16,
45.43394,12.339186,-16,
45.433818,12.339492,-16,
45.433818,12.339492,-16,
45.433818,12.339492,-16,
45.433665,12.339663,-16,
45.429833,12.342855,-16,
45.429539,12.342908,-16,
45.434147,12.339518,-16,
45.429366,12.34278,-16,
45.434079,12.338461,-16,
45.4355,12.334472,-16,
45.429411,12.342361,-16,
45.43391,12.339786,-16,
45.434203,12.339132,-16,
45.433996,12.338515,-16,
45.436511,12.332861,-16,
45.436511,12.332861,-16,
45.436511,12.332861,-16,
45.436511,12.332861,-16,
45.436511,12.332861,-16,
45.434245,12.338933,-16,
45.438355,12.337753,-16,
45.43336,12.339824,-16,
45.433281,12.33991,-16,
45.43327,12.340178,-16,
45.433379,12.340242,-16,
45.433804,12.33822,-16,
45.433804,12.33822,-16,
45.433828,12.341862,-16,
45.43381,12.339487,-16,
45.433804,12.33822,-16,
45.432739,12.338547,-16,
45.432739,12.338547,-16,
45.432739,12.338547,-16,
45.432739,12.338547,-16,
45.432739,12.338547,-16,
45.434298,12.338998,-16,
45.434298,12.338998,-16,
45.43473,12.349904,-16,
45.433432,12.340296,-16,
45.433432,12.340296,-16,
45.433432,12.340296,-16,
45.432852,12.339019,-16,
45.43473,12.349904,-16,
45.438487,12.338842,-16,
45.433432,12.340296,-16,
45.433432,12.340296,-16,
45.433432,12.340296,-16,
45.433432,12.340296,-16,
45.432852,12.339019,-16,
45.433432,12.340296,-16,
45.433198,12.339298,-16,
45.432852,12.339019,-16,
45.432852,12.339019,-16,
45.432852,12.339019,-16,
45.432852,12.339019,-16,
45.432852,12.339019,-16,
45.432852,12.339019,-16,
45.432852,12.339019,-16,
45.432852,12.339019,-16,
45.432852,12.339019,-16,
45.432852,12.339019,-16,
45.432852,12.339019,-16,
45.433003,12.339255,-16,
45.434277,12.338158,-16,
45.432739,12.338547,-16,
45.432739,12.338547,-16,
45.434616,12.34295,-16,
45.432739,12.338547,-16,
45.432739,12.338547,-16,
45.432739,12.338547,-16,
45.432739,12.338547,-16,
45.432739,12.338547,-16,
45.434847,12.343088,-16,
45.43375,12.337614,-16,
45.432739,12.338547,-16,
45.432222,12.325,-16,
45.434749,12.34315,-16,
45.432222,12.325,-16,
45.431376,12.337367,-16,
45.431376,12.337367,-16,
45.431376,12.337367,-16,
45.431376,12.337367,-16,
45.431376,12.337367,-16,
45.431376,12.337367,-16,
45.431376,12.337367,-16,
45.431376,12.337367,-16,
45.431376,12.337367,-16,
45.431376,12.337367,-16,
45.431376,12.337367,-16,
45.431376,12.337367,-16,
45.431376,12.337367,-16,
45.431376,12.337367,-16,
45.434661,12.343111,-16,
45.433572,12.340533,-16,
45.433522,12.340075,-16,
45.434627,12.343213,-16,
45.434122,12.339241,-16,
45.433299,12.340044,-16,
45.434791,12.343194,-16,
45.434794,12.343175,-16,
45.434697,12.343205,-16,
45.434788,12.343277,-16,
45.434705,12.343047,-16,
45.434788,12.343197,-16,
45.433524,12.340238,-16,
45.433436,12.340061,-16,
45.433555,12.340386,-16,
45.443263,12.324847,-16,
45.432933,12.339338,-16,
45.43943,12.337302,-16,
45.434744,12.338697,-16,
45.433358,12.338877,-16,
45.434322,12.338861,-16,
45.433138,12.339611,-16,
45.434338,12.338738,-16,
45.434088,12.337705,-16,
45.433269,12.338094,-16,
45.434161,12.33783,-16,
45.434422,12.338802,-16,
45.434041,12.338172,-16,
45.434441,12.338569,-16,
45.4385,12.347855,-16,
45.434647,12.343144,-16,
45.438569,12.347533,-16,
45.433519,12.339625,-16,
45.43418,12.339602,-16,
45.433438,12.34003,-16,
45.433655,12.341105,-16,
45.433497,12.339275,-16,
45.434852,12.3431,-16,
45.434727,12.34303,-16,
45.43373,12.340719,-16,
45.433338,12.339366,-16,
45.433461,12.339527,-16,
45.434919,12.343205,-16,
45.433466,12.340694,-16,
45.433294,12.339561,-16,
45.433205,12.341219,-16,
45.434002,12.339577,-16,
45.434192,12.338418,-16,
45.434192,12.338418,-16,
45.434192,12.338418,-16,
45.434192,12.338418,-16,
45.434102,12.338247,-16,
45.434102,12.338247,-16,
45.433336,12.340521,-16,
45.434192,12.338418,-16,
45.434192,12.338418,-16,
45.434192,12.338418,-16,
45.434192,12.338418,-16,
45.434192,12.338418,-16,
45.433816,12.339749,-16,
45.433782,12.339051,-16,
45.434057,12.339481,-16,
45.434057,12.339481,-16,
45.434057,12.339481,-16,
45.434057,12.339481,-16,
45.438167,12.335822,-16,
45.433936,12.338247,-16,
45.433936,12.338247,-16,
45.433868,12.339524,-16,
45.434433,12.339191,-16,
45.434433,12.339191,-16,
45.434124,12.337646,-16,
45.433375,12.340049,-16,
45.433876,12.338697,-16,
45.43423,12.338719,-16,
45.43423,12.338719,-16,
45.433876,12.338697,-16,
45.433672,12.341052,-16,
45.433688,12.340983,-16,
45.433251,12.339513,-16,
45.433898,12.339867,-16,
45.434117,12.338258,-16,
45.432905,12.338075,-16,
45.432905,12.338075,-16,
45.434599,12.339169,-16,
45.434358,12.338333,-16,
45.434358,12.338333,-16,
45.433402,12.33953,-16,
45.433536,12.340702,-16,
45.433436,12.339136,-16,
45.43358,12.339408,-16,
45.434711,12.343163,-16,
45.434597,12.343127,-16,
45.434433,12.343119,-16,
45.434625,12.343155,-16,
45.434638,12.343152,-16,
45.434433,12.343158,-16,
45.434655,12.343108,-16,
45.434547,12.34323,-16,
45.434586,12.343016,-16,
45.434586,12.34313,-16,
45.434586,12.34313,-16,
45.433572,12.340672,-16,
45.431723,12.331552,-16,
45.43368,12.338805,-16,
45.433345,12.339824,-16,
45.433364,12.34005,-16,
45.43368,12.33947,-16,
45.43394,12.339514,-16,
45.434471,12.339148,-16,
45.43639,12.344266,-16,
45.43639,12.344266,-16,
45.43639,12.344266,-16,
45.43639,12.344266,-16,
45.437557,12.335854,-16,
45.434147,12.338676,-16,
45.437979,12.336122,-16,
45.43639,12.344266,-16,
45.434147,12.338676,-16,
45.433823,12.344319,-16,
45.437512,12.336294,-16,
45.433718,12.341476,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433575,12.34005,-16,
45.433575,12.34005,-16,
45.433575,12.34005,-16,
45.433635,12.333215,-16,
45.433782,12.341412,-16,
45.431747,12.327877,-16,
45.434894,12.338125,-16,
45.434005,12.339575,-16,
45.434661,12.337752,-16,
45.437599,12.336158,-16,
45.438355,12.343555,-16,
45.434405,12.335647,-16,
45.437222,12.330002,-16,
45.434405,12.335647,-16,
45.440419,12.33653,-16,
45.434661,12.337752,-16,
45.434661,12.337752,-16,
45.434661,12.337752,-16,
45.434894,12.338125,-16,
45.434661,12.337752,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433033,12.337024,-16,
45.433782,12.341412,-16,
45.434002,12.326722,-16,
45.433782,12.341412,-16,
45.434267,12.338376,-16,
45.434267,12.338376,-16,
45.434267,12.338376,-16,
45.434267,12.338376,-16,
45.434267,12.338376,-16,
45.434267,12.338376,-16,
45.434267,12.338376,-16,
45.434267,12.338376,-16,
45.434267,12.338376,-16,
45.434267,12.338376,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.434418,12.338708,-16,
45.433911,12.338061,-16,
45.433627,12.340103,-16,
45.433627,12.340103,-16,
45.433304,12.339953,-16,
45.433304,12.339953,-16,
45.433304,12.339953,-16,
45.433304,12.339953,-16,
45.433304,12.339953,-16,
45.433304,12.339953,-16,
45.433304,12.339953,-16,
45.433304,12.339953,-16,
45.433304,12.339953,-16,
45.433304,12.339953,-16,
45.433304,12.339953,-16,
45.433304,12.339953,-16,
45.433304,12.339953,-16,
45.433499,12.339963,-16,
45.433782,12.341412,-16,
45.4383,12.336,-16,
45.434119,12.338822,-16,
45.434294,12.338497,-16,
45.433866,12.338086,-16,
45.433613,12.338327,-16,
45.433927,12.338102,-16,
45.433838,12.338102,-16,
45.433838,12.338169,-16,
45.434491,12.338936,-16,
45.433694,12.338263,-16,
45.433727,12.338122,-16,
45.433858,12.338086,-16,
45.43405,12.338247,-16,
45.433894,12.338066,-16,
45.434491,12.338122,-16,
45.434069,12.338386,-16,
45.434047,12.338441,-16,
45.433874,12.338066,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.437986,12.336251,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433993,12.339438,-16,
45.433993,12.339438,-16,
45.433993,12.339438,-16,
45.433801,12.339502,-16,
45.433846,12.339738,-16,
45.433646,12.339856,-16,
45.433447,12.340049,-16,
45.433356,12.33962,-16,
45.434684,12.343095,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.434684,12.343095,-16,
45.434684,12.343095,-16,
45.434684,12.343095,-16,
45.434684,12.343095,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.434684,12.343095,-16,
45.433782,12.341412,-16,
45.434684,12.343095,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433306,12.340134,-16,
45.434684,12.343095,-16,
45.433782,12.341412,-16,
45.434684,12.343095,-16,
45.433782,12.341412,-16,
45.433306,12.340134,-16,
45.434684,12.343095,-16,
45.434684,12.343095,-16,
45.434684,12.343095,-16,
45.433782,12.341412,-16,
45.434684,12.343095,-16,
45.434684,12.343095,-16,
45.434684,12.343095,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433153,12.340521,-16,
45.433627,12.339899,-16,
45.433755,12.339835,-16,
45.433718,12.339835,-16,
45.433665,12.341916,-16,
45.433582,12.339706,-16,
45.432822,12.338418,-16,
45.433816,12.339363,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.434684,12.343095,-16,
45.434684,12.343095,-16,
45.433782,12.341412,-16,
45.433289,12.340371,-16,
45.433545,12.339942,-16,
45.43356,12.33992,-16,
45.433801,12.339813,-16,
45.433379,12.340264,-16,
45.433663,12.338268,-16,
45.434343,12.33844,-16,
45.433782,12.341412,-16,
45.434343,12.339255,-16,
45.433484,12.340285,-16,
45.43374,12.339856,-16,
45.433816,12.339835,-16,
45.433093,12.339878,-16,
45.433635,12.339599,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.434201,12.338204,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433191,12.340226,-16,
45.433324,12.339785,-16,
45.434222,12.338762,-16,
45.433319,12.33992,-16,
45.433782,12.341412,-16,
45.42984,12.32769,-16,
45.433334,12.340199,-16,
45.438069,12.335907,-16,
45.437354,12.327561,-16,
45.433834,12.339953,-16,
45.433236,12.339974,-16,
45.433996,12.337453,-16,
45.433804,12.337743,-16,
45.434252,12.338376,-16,
45.433782,12.341412,-16,
45.433236,12.339684,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433831,12.339813,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433394,12.340155,-16,
45.434449,12.338494,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.434689,12.343086,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.434105,12.337775,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433691,12.340924,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.432938,12.334481,-16,
45.442074,12.323355,-16,
45.435641,12.343756,-16,
45.440614,12.326424,-16,
45.433575,12.340393,-16,
45.434064,12.338376,-16,
45.434064,12.338376,-16,
45.434237,12.336788,-16,
45.434298,12.338998,-16,
45.433989,12.337968,-16,
45.433191,12.339813,-16,
45.433198,12.339298,-16,
45.433782,12.341412,-16,
45.433782,12.341412,-16,
45.435228,12.337346,-16,
45.433906,12.33888,-16,
45.433575,12.34005,-16,
45.432713,12.336981,-16,
45.433575,12.34005,-16,
45.433575,12.34005,-16,
45.433575,12.34005,-16,
45.433575,12.34005,-16,
45.434226,12.337582,-16,
45.433496,12.339963,-16,
45.431696,12.327464,-16,
45.434298,12.340586,-16,
45.433702,12.342188,-16,
45.433777,12.342544,-16,
45.433876,12.337785,-16,
45.433545,12.33314,-16,
45.434305,12.338064,-16,
45.434617,12.339014,-16,
45.4386,12.3267,-16,
45.433831,12.339245,-16,
45.433944,12.337914,-16,
45.438035,12.335919,-16,
45.433206,12.339824,-16,
45.433432,12.340221,-16,
45.433432,12.340221,-16,
45.429697,12.342581,-16,
45.434674,12.343622,-16,
45.434674,12.343622,-16,
45.434674,12.343622,-16,
45.434674,12.343622,-16,
45.434674,12.343622,-16,
45.434674,12.343622,-16,
45.434674,12.343622,-16,
45.434674,12.343622,-16,
45.434282,12.343193,-16,
45.434282,12.343193,-16,
45.434282,12.343193,-16,
45.43356,12.340468,-16,
45.43356,12.340468,-16,
45.43356,12.340468,-16,
45.43356,12.340468,-16,
45.43356,12.340468,-16,
45.434764,12.343257,-16,
45.434764,12.343257,-16,
45.434546,12.343086,-16,
45.434546,12.343086,-16,
45.434546,12.343086,-16,
45.434546,12.343086,-16,
45.436232,12.323849,-16,
45.438666,12.326666,-16,
45.433802,12.338075,-16,
45.432656,12.321381,-16,
45.435566,12.342876,-16,
45.434102,12.338247,-16,
45.442737,12.324294,-16,
45.433665,12.339706,-16,
45.433665,12.339706,-16,
45.434267,12.338376,-16,
45.434267,12.338376,-16,
45.433428,12.339963,-16,
45.433428,12.339963,-16,
45.433428,12.339963,-16,
45.433428,12.339963,-16,
45.433428,12.339963,-16,
45.432888,12.338827,-16,
45.434102,12.338247,-16,
45.43365,12.340178,-16,
45.43365,12.340178,-16,
45.432936,12.338511,-16,
45.432936,12.338511,-16,
45.433891,12.339105,-16,
45.433891,12.339105,-16,
45.429509,12.342238,-16,
45.429509,12.342238,-16,
45.429509,12.342238,-16,
45.429509,12.342238,-16,
45.429509,12.342238,-16,
45.429509,12.342238,-16,
45.432972,12.33918,-16,
45.437926,12.328505,-16,
45.433304,12.339953,-16,
45.433304,12.339953,-16,
45.433304,12.339953,-16,
45.433304,12.339953,-16,
45.433304,12.339953,-16,
45.433304,12.339953,-16,
45.434011,12.339427,-16,
45.434011,12.339427,-16,
45.434011,12.339427,-16,
45.434011,12.339427,-16,
45.434011,12.339427,-16,
45.434011,12.339427,-16,
45.434011,12.339427,-16,
45.434011,12.339427,-16,
45.43398,12.344495,-16,
45.433473,12.339406,-16,
45.433423,12.34096,-16,
45.433286,12.340271,-16,
45.433363,12.340936,-16,
45.43346,12.340851,-16,
45.433345,12.340526,-16,
45.433628,12.341018,-16,
45.433503,12.340525,-16,
45.433331,12.340311,-16,
45.433426,12.340823,-16,
45.433591,12.340555,-16,
45.433318,12.340733,-16,
45.433321,12.340551,-16,
45.433323,12.340361,-16,
45.43347,12.340716,-16,
45.433661,12.34057,-16,
45.43338,12.339861,-16,
45.433393,12.339856,-16,
45.434267,12.338461,-16,
45.436917,12.336519,-16,
45.436924,12.341702,-16,
45.433326,12.34065,-16,
45.439901,12.339058,-16,
45.433981,12.337925,-16,
45.433635,12.340049,-16,
45.433725,12.339878,-16,
45.434803,12.346658,-16,
45.433722,12.339813,-16,
45.433341,12.339963,-16,
45.433387,12.340489,-16,
45.433959,12.343246,-16,
45.433749,12.346165,-16,
45.434143,12.336278,-16,
45.433266,12.339706,-16,
45.433266,12.339706,-16,
45.433266,12.339706,-16,
45.433206,12.339588,-16,
45.433206,12.339588,-16,
45.433379,12.340307,-16,
45.433443,12.339727,-16,
45.434079,12.339084,-16,
45.434011,12.33771,-16,
45.433891,12.343118,-16,
45.436511,12.35007,-16,
45.436511,12.35007,-16,
45.434011,12.33771,-16,
45.436511,12.35007,-16,
45.436511,12.35007,-16,
45.436511,12.35007,-16,
45.436511,12.35007,-16,
45.434011,12.33771,-16,
45.434011,12.33771,-16,
45.433891,12.343118,-16,
45.434011,12.33771,-16,
45.434011,12.33771,-16,
45.433891,12.343118,-16,
45.433048,12.338354,-16,
45.433048,12.338354,-16,
45.433048,12.338354,-16,
45.433048,12.338354,-16,
45.433048,12.338354,-16,
45.433048,12.338354,-16,
45.433026,12.338118,-16,
45.433702,12.338263,-16,
45.433563,12.340469,-16,
45.437333,12.332166,-16,
45.433764,12.337324,-16,
45.434343,12.338944,-16,
45.433257,12.339116,-16,
45.434343,12.338944,-16,
45.43413,12.338768,-16,
45.434343,12.338944,-16,
45.442473,12.332367,-16,
45.434192,12.338418,-16,
45.434192,12.338418,-16,
45.434343,12.338944,-16,
45.433033,12.339486,-16,
45.429382,12.334321,-16,
45.432995,12.338311,-16,
45.435103,12.341079,-16,
45.431143,12.334674,-16,
45.433319,12.339663,-16,
45.434636,12.343147,-16,
45.433748,12.343064,-16,
45.433849,12.330694,-16,
45.43368,12.339588,-16,
45.4331,12.337925,-16,
45.433652,12.339822,-16,
45.433213,12.340178,-16,
45.433221,12.340028,-16,
45.433259,12.340221,-16,
45.434343,12.338944,-16,
45.433733,12.339642,-16,
45.433663,12.341079,-16,
45.434343,12.338944,-16,
45.438848,12.342839,-16,
45.434381,12.338933,-16,
45.438599,12.3267,-16,
45.434883,12.335327,-16,
45.436481,12.326359,-16,
45.43338,12.340005,-16,
45.434236,12.338052,-16,
45.433786,12.33991,-16,
45.433026,12.338118,-16,
45.435208,12.340232,-16,
45.432897,12.338654,-16,
45.43391,12.338842,-16,
45.433522,12.340618,-16,
45.433854,12.341106,-16,
45.438333,12.337689,-16,
45.434742,12.347785,-16,
45.433856,12.339717,-16,
45.433292,12.339792,-16,
45.439387,12.334599,-16,
45.434042,12.338354,-16,
45.433586,12.33991,-16,
45.43664,12.350392,-16,
45.434036,12.339481,-16,
45.433802,12.338075,-16,
45.432102,12.325383,-16,
45.433802,12.338075,-16,
45.433665,12.341197,-16,
45.430292,12.329621,-16,
45.433561,12.341006,-16,
45.433561,12.341006,-16,
45.433444,12.340242,-16,
45.433635,12.340553,-16,
45.433379,12.33977,-16,
45.433808,12.338452,-16,
45.433718,12.337753,-16,
45.434629,12.337775,-16,
45.43338,12.339859,-16,
45.432942,12.338461,-16,
45.434971,12.3405,-16,
45.433499,12.339833,-16,
45.433816,12.341573,-16,
45.433508,12.339761,-16,
45.437467,12.334352,-16,
45.438807,12.334288,-16,
45.434538,12.341895,-16,
45.438009,12.33535,-16,
45.432784,12.338418,-16,
45.437233,12.336566,-16,
45.43363,12.339566,-16,
45.433861,12.337088,-16,
45.439706,12.324546,-16,
45.43402,12.325557,-16,
45.433816,12.325383,-16,
45.434162,12.338612,-16,
45.433191,12.32526,-16,
45.434364,12.337217,-16,
45.443795,12.32666,-16,
45.43825,12.332571,-16,
45.433627,12.339749,-16,
45.433605,12.339427,-16,
45.435613,12.329011,-16,
45.437715,12.335919,-16,
45.433255,12.327266,-16,
45.443941,12.328205,-16,
45.438099,12.335822,-16,
45.434162,12.338204,-16,
45.434102,12.338955,-16,
45.438404,12.335548,-16,
45.442255,12.323688,-16,
45.434336,12.338783,-16,
45.434254,12.338927,-16,
45.437731,12.336387,-16,
45.433663,12.341455,-16,
45.441916,12.322572,-16,
45.438597,12.340092,-16,
45.431983,12.326975,-16,
45.445665,12.324622,-16,
45.435538,12.343061,-16,
45.432777,12.33814,-16,
45.437867,12.336262,-16,
45.438056,12.329363,-16,
45.432897,12.338654,-16,
45.432897,12.338654,-16,
45.432897,12.338654,-16,
45.432897,12.338654,-16,
45.432897,12.338654,-16,
45.433854,12.341106,-16,
45.433349,12.325276,-16,
45.433635,12.340135,-16,
45.431128,12.327293,-16,
45.433782,12.341412,-16,
45.433767,12.340736,-16,
45.434042,12.338998,-16,
45.440833,12.334722,-16,
45.433929,12.339298,-16,
45.433466,12.340307,-16,
45.436688,12.337346,-16,
45.441338,12.322472,-16,
45.433484,12.328977,-16,
45.4356,12.328505,-16,
45.433831,12.337388,-16,
45.433618,12.340736,-16,
45.433497,12.340468,-16,
45.431005,12.335093,-16,
45.433716,12.340875,-16,
45.433519,12.340645,-16,
45.433519,12.340645,-16,
45.433764,12.337324,-16,
45.434692,12.343113,-16,
45.434343,12.338944,-16,
45.434343,12.338944,-16,
45.434343,12.338944,-16,
45.436261,12.328313,-16,
45.436261,12.328313,-16,
45.433725,12.338633,-16,
45.433824,12.339857,-16,
45.433602,12.341563,-16,
45.434402,12.332319,-16,
45.434343,12.338944,-16,
45.433951,12.338204,-16,
45.434109,12.338397,-16,
45.433274,12.339684,-16,
45.438924,12.33248,-16,
45.434072,12.337297,-16,
45.43402,12.325557,-16,
45.434343,12.338944,-16,
45.439522,12.325246,-16,
45.441412,12.32755,-16,
45.433793,12.339588,-16,
45.434132,12.345392,-16,
45.433771,12.338333,-16,
45.436511,12.332861,-16,
45.433855,12.339512,-16,
45.434708,12.343246,-16,
45.433319,12.339663,-16,
45.433274,12.339055,-16,
45.437776,12.336436,-16,
45.434343,12.324664,-16,
45.43429,12.338751,-16,
45.43429,12.338751,-16,
45.433929,12.339298,-16,
45.433383,12.342166,-16,
45.433003,12.339363,-16,
45.432222,12.333611,-16,
45.433755,12.325158,-16,
45.438666,12.326666,-16,
45.441931,12.323098,-16,
45.435193,12.339041,-16,
45.436142,12.337667,-16,
45.436345,12.341047,-16,
45.434325,12.343017,-16,
45.434742,12.347785,-16,
45.433482,12.337515,-16,
45.435848,12.33711,-16,
45.435547,12.343291,-16,
45.433162,12.32408,-16,
45.434952,12.34198,-16,
45.434373,12.338268,-16,
45.433608,12.339929,-16,
45.43883,12.342109,-16,
45.438209,12.335543,-16,
45.433714,12.341679,-16,
45.433913,12.3395,-16,
45.433355,12.339908,-16,
45.438018,12.335929,-16,
45.432965,12.33476,-16,
45.432965,12.33476,-16,
45.435389,12.340811,-16,
45.434163,12.338461,-16,
45.439738,12.316102,-16,
45.433941,12.339642,-16,
45.442244,12.323488,-16,
45.434057,12.338129,-16,
45.437986,12.335844,-16,
45.433333,12.339833,-16,
45.434064,12.338376,-16,
45.438043,12.335925,-16,
45.429386,12.328434,-16,
45.434057,12.335307,-16,
45.434139,12.338676,-16,
45.434139,12.338676,-16,
45.433703,12.339652,-16,
45.445138,12.321392,-16,
45.433454,12.340178,-16,
45.434418,12.338011,-16,
45.43633,12.330114,-16,
45.43688,12.325962,-16,
45.436586,12.326531,-16,
45.436466,12.32608,-16,
45.436722,12.327668,-16,
45.438032,12.329256,-16,
45.436917,12.327336,-16,
45.437279,12.325801,-16,
45.436466,12.326724,-16,
45.436722,12.326295,-16,
45.436616,12.325973,-16,
45.438784,12.328398,-16,
45.435954,12.328827,-16,
45.437188,12.326295,-16,
45.437023,12.326488,-16,
45.436165,12.327561,-16,
45.436677,12.327668,-16,
45.43627,12.326982,-16,
45.438724,12.32887,-16,
45.436511,12.332861,-16,
45.433989,12.337968,-16,
45.432852,12.339019,-16,
45.432852,12.339019,-16,
45.432852,12.339019,-16,
45.432852,12.339019,-16,
45.432852,12.339019,-16,
45.432852,12.339019,-16,
45.43375,12.337614,-16,
45.433906,12.339684,-16,
45.437927,12.3475,-16,
45.437827,12.347472,-16,
45.438491,12.34763,-16,
45.434192,12.338418,-16,
45.434192,12.338418,-16,
45.434192,12.338418,-16,
45.443333,12.330555,-16,
45.43359,12.339781,-16,
45.43359,12.339781,-16,
45.43359,12.339781,-16,
45.43359,12.339781,-16,
45.43359,12.339781,-16,
45.434544,12.339727,-16,
45.434019,12.33814,-16,
45.434019,12.33814,-16,
45.436933,12.331531,-16,
45.434138,12.338461,-16,
45.435653,12.341519,-16,
45.437949,12.34241,-16,
45.433198,12.340199,-16,
45.433605,12.33992,-16,
45.433274,12.340543,-16,
45.438167,12.335822,-16,
45.444144,12.328162,-16,
45.435547,12.338054,-16,
45.433349,12.339813,-16,
45.433349,12.339856,-16,
45.433868,12.339524,-16,
45.433868,12.339524,-16,
45.433868,12.339524,-16,
45.433868,12.339524,-16,
45.433868,12.339524,-16,
45.433868,12.339524,-16,
45.433868,12.339524,-16,
45.433868,12.339524,-16,
45.443783,12.327239,-16,
45.433627,12.339615,-16,
45.434055,12.337438,-16,
45.429725,12.342519,-16,
45.434391,12.339522,-16,
45.433502,12.340516,-16,
45.433247,12.340066,-16,
45.433322,12.340305,-16,
45.4342,12.338333,-16,
45.432468,12.337399,-16,
45.440712,12.324117,-16,
45.433666,12.331966,-16,
45.436294,12.328359,-16,
45.430949,12.334652,-16,
45.434343,12.338944,-16,
45.434343,12.338944,-16,
45.438378,12.33447,-16,
45.434552,12.343483,-16,
45.436805,12.336058,-16,
45.434132,12.339127,-16,
45.433387,12.33984,-16,
45.433123,12.340024,-16,
45.433499,12.339949,-16,
45.436306,12.338384,-16,
45.436306,12.338384,-16,
45.434245,12.338461,-16,
45.434245,12.338461,-16,
45.434245,12.338461,-16,
45.434245,12.338461,-16,
45.434245,12.338461,-16,
45.434245,12.338461,-16,
45.434245,12.338461,-16,
45.434245,12.338461,-16,
45.434245,12.338461,-16,
45.434245,12.338461,-16,
45.434245,12.338461,-16,
45.434245,12.338461,-16,
45.434245,12.338461,-16,
45.433296,12.338912,-16,
45.43356,12.338547,-16,
45.433402,12.339627,-16,
45.433325,12.340127,-16,
45.433169,12.339969,-16,
45.433388,12.340575,-16,
45.433461,12.340136,-16,
45.429119,12.344827,-16,
45.432874,12.341644,-16,
45.434544,12.339727,-16,
45.438599,12.3267,-16,
45.433556,12.339856,-16,
45.43368,12.338805,-16,
45.438333,12.318592,-16,
45.433162,12.339169,-16,
45.434453,12.340071,-16,
45.437369,12.340307,-16,
45.432848,12.324299,-16,
45.433003,12.337989,-16,
45.43426,12.33903,-16,
45.435062,12.325211,-16,
45.434236,12.338052,-16,
45.433961,12.325602,-16,
45.434236,12.338052,-16,
45.434236,12.338052,-16,
45.434847,12.340675,-16,
45.433575,12.339491,-16,
45.433003,12.337989,-16,
45.433454,12.338547,-16,
45.433627,12.339615,-16,
45.432912,12.336959,-16,
45.432592,12.337346,-16,
45.43356,12.339543,-16,
45.434418,12.339062,-16,
45.435422,12.338916,-16,
45.433454,12.338547,-16,
45.433266,12.339802,-16,
45.433,12.34,-16,
45.433966,12.338161,-13,
45.433833,12.337833,-13,
45.433055,12.337893,-13,
45.433055,12.337893,-13,
45.433055,12.337893,-13,
45.433055,12.337893,-13,
45.433729,12.339717,-13,
45.43328,12.340027,-13,
45.439294,12.341336,-13,
45.429647,12.342655,-13,
