index,gpsTimeValid,date,time,millis,lat,lng,speed_mph,gsr,scr,slope_cps,recovery_s,it_date,it_time,emo_level
1410,1,170126,22484400,538708,0,0,0,500,21.20,-0.56,-1.00,260117,23484400,0.633
1411,1,170126,22484400,539092,0,0,0,500,20.99,-0.55,-1.00,260117,23484400,0.630
1412,1,170126,22484500,539477,0,0,0,500,20.78,-0.55,-1.00,260117,23484500,0.627
1413,1,170126,22484500,539868,0,0,0,501,21.56,2.00,-1.00,260117,23484500,0.642
1414,1,170126,22484500,540250,0,0,0,501,21.35,-0.56,-1.00,260117,23484500,0.641
1415,1,170126,22484600,540635,0,0,0,501,21.13,-0.55,-1.00,260117,23484600,0.638
1416,1,170126,22484600,541019,0,0,0,501,20.92,-0.55,-1.00,260117,23484600,0.635
1417,1,170126,22484700,541432,0,0,0,501,20.71,-0.51,-1.00,260117,23484700,0.632
1418,1,170126,22484700,541816,0,0,0,502,21.50,2.04,-1.00,260117,23484700,0.649
1419,1,170126,22484700,542201,0,0,0,502,21.28,-0.56,-1.00,260117,23484700,0.649
1420,1,170126,22484800,542586,0,0,0,502,21.07,-0.55,-1.00,260117,23484800,0.646
1421,1,170126,22484800,542970,0,0,0,502,20.86,-0.55,-1.00,260117,23484800,0.644
1422,1,170126,22484900,543354,0,0,0,501,19.66,-3.12,-1.00,260117,23484900,0.668
1423,1,170126,22484900,543739,0,0,0,501,19.46,-0.51,-1.00,260117,23484900,0.674
1424,1,170126,22484900,544122,0,0,0,500,18.28,-3.09,-1.00,260117,23484900,0.691
1425,1,170126,22485000,544509,0,0,0,500,18.09,-0.47,-1.00,260117,23485000,0.691
1426,1,170126,22485000,544893,0,0,0,500,17.91,-0.47,-1.00,260117,23485000,0.679
1427,1,170126,22485000,545277,0,0,0,499,16.74,-3.04,-1.00,260117,23485000,0.694
1428,1,170126,22485100,545663,0,0,0,499,16.58,-0.43,-1.00,260117,23485100,0.692
1429,1,170126,22485100,546047,0,0,0,498,15.42,-3.01,-1.00,260117,23485100,0.703
1430,1,170126,22485200,546435,0,0,0,498,15.27,-0.40,-1.00,260117,23485200,0.698
1431,1,170126,22485200,546819,0,0,0,498,15.11,-0.40,-1.00,260117,23485200,0.682
1432,1,170126,22485200,547205,0,0,0,497,13.97,-2.96,-1.00,260117,23485200,0.692
1433,1,170126,22485300,547590,0,0,0,497,13.83,-0.36,-1.00,260117,23485300,0.687
1434,1,170126,22485300,547974,0,0,0,498,14.68,2.22,-1.00,260117,23485300,0.690
1435,1,170126,22485400,548386,0,0,0,497,13.55,-2.76,-1.00,260117,23485400,0.697
1436,1,170126,22485400,548771,0,0,0,498,14.40,2.22,-1.00,260117,23485400,0.699
1437,1,170126,22485400,549153,0,0,0,498,14.26,-0.38,-1.00,260117,23485400,0.687
1438,1,170126,22485500,549540,0,0,0,499,15.11,2.19,-1.00,260117,23485500,0.693
1439,1,170126,22485500,549923,0,0,0,499,14.95,-0.39,-1.00,260117,23485500,0.684
1440,1,170126,22485600,550307,0,0,0,499,14.81,-0.39,-1.00,260117,23485600,0.666
1441,1,170126,22485600,550692,0,0,0,499,14.66,-0.38,-1.00,260117,23485600,0.649
1442,1,170126,22485600,551075,0,0,0,499,14.51,-0.38,-1.00,260117,23485600,0.635
1443,1,170126,22485700,551459,0,0,0,499,14.37,-0.38,-1.00,260117,23485700,0.623
1444,1,170126,22485700,551846,0,0,0,500,15.21,2.19,-1.00,260117,23485700,0.642
1445,1,170126,22485700,552228,0,0,0,500,15.06,-0.40,-1.00,260117,23485700,0.645
1446,1,170126,22485800,552613,0,0,0,500,14.91,-0.39,-1.00,260117,23485800,0.636
1447,1,170126,22485800,553000,0,0,0,500,14.76,-0.39,-1.00,260117,23485800,0.626
1448,1,170126,22485900,553384,0,0,0,500,14.61,-0.38,-1.00,260117,23485900,0.618
1449,1,170126,22485900,553768,0,0,0,501,15.46,2.20,-1.00,260117,23485900,0.643
1450,1,170126,22485900,554151,0,0,0,500,14.31,-2.99,-1.00,260117,23485900,0.672
1451,1,170126,22490000,554538,0,0,0,500,14.17,-0.37,-1.00,260117,23490000,0.681
1452,1,170126,22490000,554922,0,0,0,499,13.04,-2.95,-1.00,260117,23490000,0.702
1453,1,170126,22490100,555306,0,0,0,498,11.92,-2.92,-1.00,260117,23490100,0.716
1454,1,170126,22490100,555719,0,0,0,498,11.80,-0.29,-1.00,260117,23490100,0.714
1455,1,170126,22490100,556102,0,0,0,497,10.69,-2.89,-1.00,260117,23490100,0.724
1456,1,170126,22490200,556487,0,0,0,497,10.58,-0.28,-1.00,260117,23490200,0.718
1457,1,170126,22490200,556874,0,0,0,496,9.49,-2.83,-1.00,260117,23490200,0.725
1458,1,170126,22490200,557256,0,0,0,496,9.39,-0.25,-1.00,260117,23490200,0.716
1459,1,170126,22490300,557640,0,0,0,496,9.30,-0.24,-1.00,260117,23490300,0.697
1460,1,170126,22490300,558023,0,0,0,497,10.19,2.34,-1.00,260117,23490300,0.703
1461,1,170126,22490400,558406,0,0,0,497,10.09,-0.27,-1.00,260117,23490400,0.695
1462,1,170126,22490400,558791,0,0,0,496,9.00,-2.83,-1.00,260117,23490400,0.707
1463,1,170126,22490400,559176,0,0,0,496,8.91,-0.23,-1.00,260117,23490400,0.703
1464,1,170126,22490500,559564,0,0,0,496,8.82,-0.23,-1.00,260117,23490500,0.688
1465,1,170126,22490500,559947,0,0,0,496,8.73,-0.23,-1.00,260117,23490500,0.664
1466,1,170126,22490600,560330,0,0,0,496,8.65,-0.23,-1.00,260117,23490600,0.634
1467,1,170126,22490600,560714,0,0,0,496,8.56,-0.23,-1.00,260117,23490600,0.608
1468,1,170126,22490600,561096,0,0,0,496,8.48,-0.22,-1.00,260117,23490600,0.586
1469,1,170126,22490700,561479,0,0,0,495,7.40,-2.81,-1.00,260117,23490700,0.615
1470,1,170126,22490700,561865,0,0,0,495,7.33,-0.19,-1.00,260117,23490700,0.626
1471,1,170126,22490700,562247,0,0,0,495,7.25,-0.19,-1.00,260117,23490700,0.623
1472,1,170126,22490800,562658,0,0,0,495,7.18,-0.18,-1.00,260117,23490800,0.610
1473,1,170126,22490800,563040,0,0,0,495,7.11,-0.19,-1.00,260117,23490800,0.589
1474,1,170126,22490900,563423,0,0,0,495,7.04,-0.19,-1.00,260117,23490900,0.565
1475,1,170126,22490900,563806,0,0,0,495,6.97,-0.18,-1.00,260117,23490900,0.545
1476,1,170126,22490900,564191,0,0,0,495,6.90,-0.18,-1.00,260117,23490900,0.528
1477,1,170126,22491000,564575,0,0,0,493,4.85,-5.34,-1.00,260117,23491000,0.599
1478,1,170126,22491000,564958,0,0,0,492,3.81,-2.71,-1.00,260117,23491000,0.641
1479,1,170126,22491100,565341,0,0,0,492,3.77,-0.10,-1.00,260117,23491100,0.661
1480,1,170126,22491100,565725,0,0,0,491,2.74,-2.68,0.00,260117,23491100,0.668
1481,1,170126,22491100,566106,0,0,0,491,2.72,-0.07,0.38,260117,23491100,0.661
1482,1,170126,22491200,566492,0,0,0,491,2.69,-0.07,0.77,260117,23491200,0.644
1483,1,170126,22491200,566877,0,0,0,490,1.67,-2.64,1.15,260117,23491200,0.651
1484,1,170126,22491200,567258,0,0,0,491,2.65,2.55,0.38,260117,23491200,0.659
1485,1,170126,22491300,567640,0,0,0,491,2.62,-0.07,0.76,260117,23491300,0.652
1486,1,170126,22491300,568021,0,0,0,492,3.58,2.53,1.14,260117,23491300,0.664
1487,1,170126,22491400,568402,0,0,0,492,3.55,-0.09,1.52,260117,23491400,0.661
1488,1,170126,22491400,568784,0,0,0,492,3.51,-0.09,1.91,260117,23491400,0.646
1489,1,170126,22491400,569168,0,0,0,492,3.48,-0.09,2.29,260117,23491400,0.624
1490,1,170126,22491500,569551,0,0,0,491,2.45,-2.68,2.67,260117,23491500,0.641
1491,1,170126,22491500,569961,0,0,0,487,-1.53,-9.72,3.08,260117,23491500,0.695
1492,1,170126,22491600,570344,0,0,0,480,-8.45,-18.05,0.38,260117,23491600,0.741
1493,1,170126,22491600,570729,0,0,0,492,3.52,31.08,0.77,260117,23491600,0.780
1494,1,170126,22491600,571110,0,0,0,497,8.43,12.90,-1.00,260117,23491600,0.813
1495,1,170126,22491700,571494,0,0,0,492,3.40,-13.11,-1.00,260117,23491700,0.841
1496,1,170126,22491700,571876,0,0,0,506,17.22,36.19,-1.00,260117,23491700,0.865
1497,1,170126,22491700,572259,0,0,0,511,22.00,12.47,-1.00,260117,23491700,0.885
1498,1,170126,22491800,572644,0,0,0,496,6.93,-39.14,-1.00,260117,23491800,0.902
1499,1,170126,22491800,573030,0,0,0,485,-4.03,-28.39,0.00,260117,23491800,0.917
1500,1,170126,22491900,573414,0,0,0,483,-5.97,-5.05,0.38,260117,23491900,0.911
1501,1,170126,22491900,573798,0,0,0,481,-7.89,-5.00,0.77,260117,23491900,0.891
1502,1,170126,22491900,574183,0,0,0,485,-3.85,10.49,1.15,260117,23491900,0.889
1503,1,170126,22492000,574567,0,0,0,491,2.13,15.57,1.54,260117,23492000,0.906
1504,1,170126,22492000,574949,0,0,0,490,1.12,-2.65,1.92,260117,23492000,0.902
1505,1,170126,22492100,575331,0,0,0,498,9.03,20.70,-1.00,260117,23492100,0.917
1506,1,170126,22492100,575715,0,0,0,493,3.99,-13.13,-1.00,260117,23492100,0.920
1507,1,170126,22492100,576098,0,0,0,492,2.96,-2.69,0.00,260117,23492100,0.906
1508,1,170126,22492200,576483,0,0,0,495,5.90,7.64,0.38,260117,23492200,0.890
1509,1,170126,22492200,576864,0,0,0,502,12.77,18.03,-1.00,260117,23492200,0.907
1510,1,170126,22492200,577274,0,0,0,498,8.68,-9.97,-1.00,260117,23492200,0.913
1511,1,170126,22492300,577658,0,0,0,506,16.51,20.40,-1.00,260117,23492300,0.926
1512,1,170126,22492300,578042,0,0,0,513,23.28,17.62,-1.00,260117,23492300,0.937
1513,1,170126,22492400,578426,0,0,0,497,7.21,-41.86,-1.00,260117,23492400,0.947
1514,1,170126,22492400,578810,0,0,0,498,8.12,2.39,-1.00,260117,23492400,0.937
1515,1,170126,22492400,579194,0,0,0,499,9.03,2.37,-1.00,260117,23492400,0.912
1516,1,170126,22492500,579577,0,0,0,620,128.73,312.53,-1.00,260117,23492500,0.925
1517,1,170126,22492500,579967,0,0,0,621,128.44,-0.76,-1.00,260117,23492500,0.937
1518,1,170126,22492600,580352,0,0,0,512,19.24,-283.62,-1.00,260117,23492600,0.946
1519,1,170126,22492600,580739,0,0,0,500,7.17,-31.19,-1.00,260117,23492600,0.936
1520,1,170126,22492600,581122,0,0,0,510,17.00,25.66,-1.00,260117,23492600,0.944
1521,1,170126,22492700,581509,0,0,0,501,7.92,-23.46,-1.00,260117,23492700,0.933
1522,1,170126,22492700,581893,0,0,0,500,6.85,-2.78,-1.00,260117,23492700,0.907
1523,1,170126,22492700,582276,0,0,0,500,6.78,-0.18,-1.00,260117,23492700,0.872
1524,1,170126,22492800,582660,0,0,0,499,5.72,-2.75,-1.00,260117,23492800,0.830
1525,1,170126,22492800,583042,0,0,0,503,9.62,10.22,-1.00,260117,23492800,0.805
1526,1,170126,22492900,583425,0,0,0,510,16.46,17.84,-1.00,260117,23492900,0.823
1527,1,170126,22492900,583812,0,0,0,512,18.27,4.69,-1.00,260117,23492900,0.821
1528,1,170126,22492900,584224,0,0,0,527,32.94,35.60,-1.00,260117,23492900,0.848
1529,1,170126,22493000,584609,0,0,0,544,49.44,42.86,-1.00,260117,23493000,0.871
1530,1,170126,22493000,584993,0,0,0,539,44.00,-14.18,-1.00,260117,23493000,0.890
1531,1,170126,22493100,585378,0,0,0,529,33.66,-26.86,-1.00,260117,23493100,0.907
1532,1,170126,22493100,585764,0,0,0,509,13.52,-52.17,-1.00,260117,23493100,0.921
1533,1,170126,22493100,586149,0,0,0,502,6.45,-18.35,-1.00,260117,23493100,0.914
1534,1,170126,22493200,586540,0,0,0,498,2.43,-10.29,0.00,260117,23493200,0.893
1535,1,170126,22493200,586923,0,0,0,496,0.43,-5.23,0.38,260117,23493200,0.862
1536,1,170126,22493300,587305,0,0,0,495,-0.57,-2.60,0.38,260117,23493300,0.822
1537,1,170126,22493300,587689,0,0,0,495,-0.56,0.01,0.38,260117,23493300,0.778
1538,1,170126,22493300,588070,0,0,0,499,3.40,10.41,0.38,260117,23493300,0.734
1539,1,170126,22493400,588452,0,0,0,504,8.32,12.87,-1.00,260117,23493400,0.724
1540,1,170126,22493400,588838,0,0,0,516,20.12,30.56,-1.00,260117,23493400,0.766
1541,1,170126,22493400,589221,0,0,0,516,19.91,-0.53,-1.00,260117,23493400,0.783
1542,1,170126,22493500,589606,0,0,0,518,21.70,4.63,-1.00,260117,23493500,0.795
1543,1,170126,22493500,589989,0,0,0,518,21.48,-0.57,-1.00,260117,23493500,0.797
1544,1,170126,22493600,590373,0,0,0,521,24.23,7.18,-1.00,260117,23493600,0.818
1545,1,170126,22493600,590757,0,0,0,528,30.92,17.42,-1.00,260117,23493600,0.846
1546,1,170126,22493600,591143,0,0,0,550,52.39,55.62,-1.00,260117,23493600,0.869
1547,1,170126,22493700,591556,0,0,0,536,38.01,-34.83,-1.00,260117,23493700,0.888
1548,1,170126,22493700,591941,0,0,0,531,32.68,-13.84,-1.00,260117,23493700,0.905
1549,1,170126,22493800,592326,0,0,0,529,30.37,-5.99,-1.00,260117,23493800,0.916
1550,1,170126,22493800,592711,0,0,0,538,38.98,22.35,-1.00,260117,23493800,0.928
1551,1,170126,22493800,593095,0,0,0,556,56.41,45.39,-1.00,260117,23493800,0.939
1552,1,170126,22493900,593483,0,0,0,560,59.80,8.75,-1.00,260117,23493900,0.948
1553,1,170126,22493900,593869,0,0,0,550,49.31,-27.20,-1.00,260117,23493900,0.956
1554,1,170126,22493900,594253,0,0,0,559,57.72,21.92,-1.00,260117,23493900,0.963
1555,1,170126,22494000,594638,0,0,0,559,57.15,-1.50,-1.00,260117,23494000,0.968
1556,1,170126,22494000,595022,0,0,0,587,84.29,70.70,-1.00,260117,23494000,0.973
1557,1,170126,22494100,595406,0,0,0,574,70.58,-35.71,-1.00,260117,23494100,0.977
1558,1,170126,22494100,595792,0,0,0,566,61.96,-22.35,-1.00,260117,23494100,0.980
1559,1,170126,22494100,596179,0,0,0,563,58.37,-9.28,-1.00,260117,23494100,0.983
1560,1,170126,22494200,596564,0,0,0,564,58.77,1.06,-1.00,260117,23494200,0.986
1561,1,170126,22494200,596947,0,0,0,562,56.20,-6.70,-1.00,260117,23494200,0.988
1562,1,170126,22494300,597331,0,0,0,580,73.46,44.94,-1.00,260117,23494300,0.990
1563,1,170126,22494300,597716,0,0,0,559,51.94,-55.91,-1.00,260117,23494300,0.991
1564,1,170126,22494300,598100,0,0,0,559,51.42,-1.35,-1.00,260117,23494300,0.985
1565,1,170126,22494400,598517,0,0,0,562,53.87,5.89,-1.00,260117,23494400,0.987
1566,1,170126,22494400,598900,0,0,0,567,58.29,11.52,-1.00,260117,23494400,0.989
1567,1,170126,22494500,599284,0,0,0,554,44.83,-35.03,-1.00,260117,23494500,0.991
1568,1,170126,22494500,599670,0,0,0,551,41.41,-8.86,-1.00,260117,23494500,0.976
1569,1,170126,22494500,600057,0,0,0,554,43.97,6.60,-1.00,260117,23494500,0.964
1570,1,170126,22494600,600440,0,0,0,552,41.55,-6.32,-1.00,260117,23494600,0.948
1571,1,170126,22494600,600824,0,0,0,553,42.12,1.50,-1.00,260117,23494600,0.927
1572,1,170126,22494600,601209,0,0,0,546,34.77,-19.09,-1.00,260117,23494600,0.928
1573,1,170126,22494700,601595,0,0,0,545,33.44,-3.47,-1.00,260117,23494700,0.912
1574,1,170126,22494700,601979,0,0,0,540,28.15,-13.76,-1.00,260117,23494700,0.896
1575,1,170126,22494800,602364,0,0,0,539,26.88,-3.30,-1.00,260117,23494800,0.868
1576,1,170126,22494800,602749,0,0,0,539,26.61,-0.70,-1.00,260117,23494800,0.831
1577,1,170126,22494800,603132,0,0,0,539,26.34,-0.69,-1.00,260117,23494800,0.798
1578,1,170126,22494900,603520,0,0,0,540,27.07,1.87,-1.00,260117,23494900,0.774
1579,1,170126,22494900,603903,0,0,0,539,25.81,-3.29,-1.00,260117,23494900,0.755
1580,1,170126,22495000,604287,0,0,0,538,24.56,-3.25,-1.00,260117,23495000,0.736
1581,1,170126,22495000,604672,0,0,0,539,25.31,1.93,-1.00,260117,23495000,0.719
1582,1,170126,22495000,605054,0,0,0,537,23.07,-5.85,-1.00,260117,23495000,0.710
1583,1,170126,22495100,605438,0,0,0,536,21.85,-3.18,-1.00,260117,23495100,0.694
1584,1,170126,22495100,605857,0,0,0,540,25.59,8.93,-1.00,260117,23495100,0.701
1585,1,170126,22495100,606240,0,0,0,537,22.37,-8.42,-1.00,260117,23495100,0.701
1586,1,170126,22495200,606628,0,0,0,535,20.16,-5.68,-1.00,260117,23495200,0.690
1587,1,170126,22495200,607011,0,0,0,538,22.93,7.23,-1.00,260117,23495200,0.691
1588,1,170126,22495300,607394,0,0,0,536,20.72,-5.77,-1.00,260117,23495300,0.683
1589,1,170126,22495300,607778,0,0,0,535,19.53,-3.12,-1.00,260117,23495300,0.668
1590,1,170126,22495300,608162,0,0,0,539,23.29,9.80,-1.00,260117,23495300,0.680
1591,1,170126,22495400,608548,0,0,0,536,20.09,-8.30,-1.00,260117,23495400,0.681
1592,1,170126,22495400,608932,0,0,0,536,19.89,-0.52,-1.00,260117,23495400,0.670
1593,1,170126,22495500,609316,0,0,0,534,17.71,-5.67,-1.00,260117,23495500,0.661
1594,1,170126,22495500,609701,0,0,0,539,22.48,12.40,-1.00,260117,23495500,0.681
1595,1,170126,22495500,610085,0,0,0,539,22.26,-0.59,-1.00,260117,23495500,0.684
1596,1,170126,22495600,610470,0,0,0,539,22.03,-0.58,-1.00,260117,23495600,0.674
1597,1,170126,22495600,610857,0,0,0,539,21.81,-0.57,-1.00,260117,23495600,0.660
1598,1,170126,22495600,611241,0,0,0,539,21.60,-0.57,-1.00,260117,23495600,0.647
1599,1,170126,22495700,611626,0,0,0,539,21.38,-0.56,-1.00,260117,23495700,0.637
1600,1,170126,22495700,612010,0,0,0,540,22.16,2.02,-1.00,260117,23495700,0.634
1601,1,170126,22495800,612394,0,0,0,540,21.93,-0.58,-1.00,260117,23495800,0.627
1602,1,170126,22495800,612779,0,0,0,540,21.72,-0.57,-1.00,260117,23495800,0.621
1603,1,170126,22495800,613198,0,0,0,540,21.50,-0.52,-1.00,260117,23495800,0.615
1604,1,170126,22495900,613583,0,0,0,540,21.28,-0.56,-1.00,260117,23495900,0.610
1605,1,170126,22495900,613967,0,0,0,541,22.06,2.02,-1.00,260117,23495900,0.613
1606,1,170126,22500000,614350,0,0,0,542,22.83,2.01,-1.00,260117,23500000,0.618
1607,1,170126,22500000,614734,0,0,0,542,22.60,-0.59,-1.00,260117,23500000,0.616
1608,1,170126,22500000,615117,0,0,0,542,22.38,-0.59,-1.00,260117,23500000,0.614
1609,1,170126,22500100,615502,0,0,0,542,22.15,-0.58,-1.00,260117,23500100,0.613
1610,1,170126,22500100,615889,0,0,0,543,22.92,1.99,-1.00,260117,23500100,0.618
1611,1,170126,22500200,616272,0,0,0,543,22.69,-0.60,-1.00,260117,23500200,0.618
1612,1,170126,22500200,616657,0,0,0,543,22.46,-0.59,-1.00,260117,23500200,0.617
1613,1,170126,22500200,617040,0,0,0,543,22.24,-0.59,-1.00,260117,23500200,0.616
1614,1,170126,22500300,617424,0,0,0,544,23.01,2.00,-1.00,260117,23500300,0.623
1615,1,170126,22500300,617807,0,0,0,544,22.78,-0.60,-1.00,260117,23500300,0.622
1616,1,170126,22500300,618193,0,0,0,544,22.55,-0.59,-1.00,260117,23500300,0.622
1617,1,170126,22500400,618578,0,0,0,544,22.32,-0.59,-1.00,260117,23500400,0.621
1618,1,170126,22500400,618962,0,0,0,545,23.09,2.00,-1.00,260117,23500400,0.628
1619,1,170126,22500500,619345,0,0,0,545,22.86,-0.60,-1.00,260117,23500500,0.628
1620,1,170126,22500500,619730,0,0,0,546,23.62,1.98,-1.00,260117,23500500,0.636
1621,1,170126,22500500,620146,0,0,0,545,22.39,-2.95,-1.00,260117,23500500,0.645
1622,1,170126,22500600,620533,0,0,0,546,23.16,1.98,-1.00,260117,23500600,0.649
1623,1,170126,22500600,620916,0,0,0,546,22.93,-0.60,-1.00,260117,23500600,0.647
1624,1,170126,22500700,621300,0,0,0,547,23.69,1.98,-1.00,260117,23500700,0.653
1625,1,170126,22500700,621684,0,0,0,548,24.44,1.96,-1.00,260117,23500700,0.660
1626,1,170126,22500700,622066,0,0,0,547,23.21,-3.23,-1.00,260117,23500700,0.670
1627,1,170126,22500800,622450,0,0,0,548,23.97,1.97,-1.00,260117,23500800,0.674
1628,1,170126,22500800,622833,0,0,0,547,22.74,-3.21,-1.00,260117,23500800,0.681
1629,1,170126,22500800,623219,0,0,0,548,23.50,1.98,-1.00,260117,23500800,0.683
1630,1,170126,22500900,623603,0,0,0,548,23.26,-0.61,-1.00,260117,23500900,0.677
1631,1,170126,22500900,623987,0,0,0,548,23.03,-0.61,-1.00,260117,23500900,0.671
1632,1,170126,22501000,624371,0,0,0,548,22.80,-0.60,-1.00,260117,23501000,0.667
1633,1,170126,22501000,624756,0,0,0,548,22.57,-0.59,-1.00,260117,23501000,0.662
1634,1,170126,22501000,625140,0,0,0,548,22.35,-0.59,-1.00,260117,23501000,0.658
1635,1,170126,22501100,625528,0,0,0,549,23.11,1.98,-1.00,260117,23501100,0.664
1636,1,170126,22501100,625911,0,0,0,549,22.88,-0.60,-1.00,260117,23501100,0.661
1637,1,170126,22501200,626295,0,0,0,548,21.66,-3.17,-1.00,260117,23501200,0.671
1638,1,170126,22501200,626684,0,0,0,549,22.44,1.99,-1.00,260117,23501200,0.674
1639,1,170126,22501200,627066,0,0,0,549,22.21,-0.59,-1.00,260117,23501200,0.669
1640,1,170126,22501300,627479,0,0,0,550,22.98,1.86,-1.00,260117,23501300,0.673
1641,1,170126,22501300,627865,0,0,0,549,21.76,-3.16,-1.00,260117,23501300,0.683
1642,1,170126,22501400,628249,0,0,0,551,23.52,4.59,-1.00,260117,23501400,0.703
1643,1,170126,22501400,628633,0,0,0,551,23.29,-0.61,-1.00,260117,23501400,0.705
1644,1,170126,22501400,629016,0,0,0,552,24.05,1.98,-1.00,260117,23501400,0.708
1645,1,170126,22501500,629400,0,0,0,552,23.80,-0.63,-1.00,260117,23501500,0.702
1646,1,170126,22501500,629784,0,0,0,552,23.57,-0.62,-1.00,260117,23501500,0.697
1647,1,170126,22501500,630167,0,0,0,552,23.33,-0.62,-1.00,260117,23501500,0.692
1648,1,170126,22501600,630555,0,0,0,552,23.10,-0.60,-1.00,260117,23501600,0.687
1649,1,170126,22501600,630939,0,0,0,553,23.86,1.98,-1.00,260117,23501600,0.694
1650,1,170126,22501700,631322,0,0,0,553,23.62,-0.62,-1.00,260117,23501700,0.690
1651,1,170126,22501700,631707,0,0,0,553,23.38,-0.61,-1.00,260117,23501700,0.686
1652,1,170126,22501700,632090,0,0,0,553,23.15,-0.61,-1.00,260117,23501700,0.683
1653,1,170126,22501800,632475,0,0,0,554,23.91,1.97,-1.00,260117,23501800,0.692
1654,1,170126,22501800,632861,0,0,0,554,23.67,-0.62,-1.00,260117,23501800,0.689
1655,1,170126,22501900,633248,0,0,0,554,23.43,-0.61,-1.00,260117,23501900,0.686
1656,1,170126,22501900,633633,0,0,0,554,23.20,-0.61,-1.00,260117,23501900,0.683
1657,1,170126,22501900,634016,0,0,0,554,22.96,-0.61,-1.00,260117,23501900,0.681
1658,1,170126,22502000,634430,0,0,0,554,22.74,-0.55,-1.00,260117,23502000,0.677
1659,1,170126,22502000,634814,0,0,0,555,23.50,1.99,-1.00,260117,23502000,0.688
1660,1,170126,22502000,635199,0,0,0,555,23.26,-0.61,-1.00,260117,23502000,0.685
1661,1,170126,22502100,635584,0,0,0,555,23.03,-0.60,-1.00,260117,23502100,0.683
1662,1,170126,22502100,635968,0,0,0,555,22.80,-0.60,-1.00,260117,23502100,0.681
1663,1,170126,22502200,636352,0,0,0,555,22.57,-0.59,-1.00,260117,23502200,0.678
1664,1,170126,22502200,636737,0,0,0,556,23.34,1.99,-1.00,260117,23502200,0.690
1665,1,170126,22502200,637119,0,0,0,555,22.11,-3.20,-1.00,260117,23502200,0.707
1666,1,170126,22502300,637504,0,0,0,555,21.89,-0.57,-1.00,260117,23502300,0.707
1667,1,170126,22502300,637891,0,0,0,555,21.67,-0.57,-1.00,260117,23502300,0.699
1668,1,170126,22502400,638275,0,0,0,555,21.46,-0.56,-1.00,260117,23502400,0.691
1669,1,170126,22502400,638660,0,0,0,555,21.24,-0.56,-1.00,260117,23502400,0.684
1670,1,170126,22502400,639043,0,0,0,555,21.03,-0.55,-1.00,260117,23502400,0.678
1671,1,170126,22502500,639428,0,0,0,555,20.82,-0.55,-1.00,260117,23502500,0.673
1672,1,170126,22502500,639812,0,0,0,555,20.61,-0.54,-1.00,260117,23502500,0.668
1673,1,170126,22502500,640202,0,0,0,555,20.40,-0.53,-1.00,260117,23502500,0.663
1674,1,170126,22502600,640587,0,0,0,555,20.20,-0.53,-1.00,260117,23502600,0.659
1675,1,170126,22502600,640970,0,0,0,555,20.00,-0.53,-1.00,260117,23502600,0.655
1676,1,170126,22502700,641354,0,0,0,556,20.79,2.06,-1.00,260117,23502700,0.670
1677,1,170126,22502700,641767,0,0,0,556,20.58,-0.50,-1.00,260117,23502700,0.669
1678,1,170126,22502700,642150,0,0,0,556,20.37,-0.54,-1.00,260117,23502700,0.665
1679,1,170126,22502800,642538,0,0,0,556,20.17,-0.53,-1.00,260117,23502800,0.662
1680,1,170126,22502800,642922,0,0,0,556,19.97,-0.53,-1.00,260117,23502800,0.659
1681,1,170126,22502900,643306,0,0,0,556,19.77,-0.52,-1.00,260117,23502900,0.656
1682,1,170126,22502900,643691,0,0,0,557,20.56,2.06,-1.00,260117,23502900,0.673
1683,1,170126,22502900,644073,0,0,0,557,20.36,-0.54,-1.00,260117,23502900,0.673
1684,1,170126,22503000,644458,0,0,0,557,20.15,-0.53,-1.00,260117,23503000,0.670
1685,1,170126,22503000,644842,0,0,0,557,19.95,-0.52,-1.00,260117,23503000,0.666
1686,1,170126,22503000,645228,0,0,0,557,19.75,-0.52,-1.00,260117,23503000,0.663
1687,1,170126,22503100,645613,0,0,0,556,18.56,-3.08,-1.00,260117,23503100,0.688
1688,1,170126,22503100,645997,0,0,0,557,19.37,2.09,-1.00,260117,23503100,0.701
1689,1,170126,22503200,646380,0,0,0,557,19.17,-0.51,-1.00,260117,23503200,0.697
1690,1,170126,22503200,646769,0,0,0,557,18.98,-0.49,-1.00,260117,23503200,0.688
1691,1,170126,22503200,647152,0,0,0,557,18.79,-0.50,-1.00,260117,23503200,0.680
1692,1,170126,22503300,647539,0,0,0,558,19.60,2.07,-1.00,260117,23503300,0.696
1693,1,170126,22503300,647922,0,0,0,558,19.40,-0.51,-1.00,260117,23503300,0.695
1694,1,170126,22503400,648306,0,0,0,558,19.21,-0.51,-1.00,260117,23503400,0.688
1695,1,170126,22503400,648720,0,0,0,558,19.01,-0.46,-1.00,260117,23503400,0.681
1696,1,170126,22503400,649103,0,0,0,558,18.82,-0.50,-1.00,260117,23503400,0.675
1697,1,170126,22503500,649488,0,0,0,558,18.63,-0.49,-1.00,260117,23503500,0.670
1698,1,170126,22503500,649875,0,0,0,558,18.45,-0.48,-1.00,260117,23503500,0.666
1699,1,170126,22503600,650259,0,0,0,559,19.25,2.10,-1.00,260117,23503600,0.687
1700,1,170126,22503600,650643,0,0,0,559,19.06,-0.50,-1.00,260117,23503600,0.690
1701,1,170126,22503600,651027,0,0,0,558,17.88,-3.07,-1.00,260117,23503600,0.717
